,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
2394,AUDI A5,SB 2.0TDI Multitronic 150 EU6 (4.75),2015,Cádiz,118000,2015-06-01,12,Negro,C,19900,44737.0,4712.0,1854.0,1391.0,2.81,480/0,2.155,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,110.0,,320.0,205.0,9.4,5.3,4.1,5.0,127.0,6300.0,Vendedor profesional,2020-10-05
2396,no link (0012),4.2 FSI quattro R tronic,2009,Lleida,85000,2009-01-01,12,Blanco,C,51600,135660.0,4431.0,1904.0,1252.0,2.65,90/100,1.865,Coupe,2.0,2.0,Gasolina,4.163,8,no link (0012),Tracción total permanente,Automática secuencial,6.0,309.0,,430.0,301.0,4.6,20.4,9.6,13.6,325.0,7500.0,Vendedor profesional,2020-10-28
2397,AUDI A4,Avant 2.0TDI Black line edition 110kW,2017,Madrid,64793,2017-07-01,12,Azul,C,23600,43880.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,215.0,9.2,4.8,3.6,4.3,116.0,4000.0,Vendedor profesional,2020-10-28
2398,AUDI Q7,3.0TDI sport quattro Tip. 200kW(9.75),2018,Burgos,58000,2018-01-01,24,Gris,C,63300,79423.0,5052.0,1968.0,1741.0,2.9939999999999998,890/2.075,2.765,Todo Terreno,5.0,7.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,8.0,200.0,,600.0,234.0,6.3,6.5,5.8,6.2,163.0,7500.0,Vendedor profesional,2020-10-29
2399,AUDI A3,Sportback 1.6TDI CD Attracted S-T,2016,Madrid,77301,2016-06-01,12,Blanco,C,17100,27937.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.84,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,81.0,,250.0,200.0,10.7,4.5,3.7,3.8,99.0,5000.0,Vendedor profesional,2020-11-05
2400,AUDI A3,Sportback 1.4 TFSI Ambiente,2012,Barcelona,150000,2012-08-01,12,Gris,C,9290,28290.0,4292.0,1765.0,1423.0,2.5780000000000003,370/1.100,1.855,Berlina,5.0,5.0,Gasolina,1.39,4,Turbo,Tracción delantera,Manual,6.0,92.0,,200.0,203.0,9.6,7.3,4.9,5.8,134.0,5500.0,Vendedor profesional,2020-11-06
2401,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Navarra,59028,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
2402,AUDI Q3,1.4 TFSI CoD Sport edition,2016,Madrid,78575,2016-11-01,12,Negro,C,18400,33468.0,4388.0,1831.0,1590.0,2.603,460/1.365,1.985,Todo Terreno,5.0,5.0,Gasolina,1.395,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,204.0,9.2,6.6,4.9,5.8,134.0,6400.0,Vendedor profesional,2020-10-28
2403,AUDI TT,Coupé 2.0TDI,2015,Madrid,135664,2015-02-01,12,Blanco Metalizado,C,22500,43482.0,4177.0,1832.0,1353.0,2.505,305/712,1.665,Coupe,2.0,4.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,135.0,,380.0,241.0,7.1,4.9,3.7,4.3,114.0,5000.0,Vendedor profesional,2020-09-10
2404,AUDI A3,Sportback 1.6TDI Attraction,2010,Alicante,219203,2010-02-01,12,Azul,B,6900,24750.0,4292.0,1765.0,1423.0,2.5780000000000003,350/1.080,1.88,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,77.0,,250.0,194.0,11.7,5.1,3.8,4.2,112.0,5500.0,Vendedor profesional,2020-11-06
2405,AUDI A6 Allroad,Q. 3.0TDI Advanced ed. S-T 160kW,2016,Valencia,117996,2016-09-01,12,Negro,C,25233,66400.0,4938.0,1898.0,1452.0,2.905,565/1.680,2.52,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo,Todo terreno tracción total permanente,Automática secuencial,7.0,160.0,,500.0,227.0,7.3,6.4,5.2,6.0,155.0,7300.0,Vendedor profesional,2020-11-06
2406,AUDI A1,1.6TDI Attracted 90,2014,Sevilla,46456,2014-02-01,12,Rojo,C,11495,19059.0,3954.0,1740.0,1416.0,2.469,270/920,1.585,Berlina,3.0,4.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,66.0,,230.0,182.0,11.4,4.4,3.4,3.8,99.0,4500.0,Vendedor profesional,2020-11-06
2407,AUDI A5,Sportback 2.0TDI Advanced ed. Mult. 150,2016,Valencia,86424,2016-11-01,0,Negro,C,21700,44281.0,4712.0,1854.0,1391.0,2.81,480/0,2.155,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,110.0,,320.0,205.0,9.4,5.3,4.1,4.6,119.0,6300.0,Vendedor profesional,2020-11-05
2408,AUDI A3,Sportback 1.4 TFSI e-tron S tronic,2017,Alicante,29095,2017-07-01,12,Blanco,0 EMISIONES,23090,39459.0,4311.0,1785.0,1426.0,2.63,280/1.120,2.05,Berlina,5.0,5.0,Gasolina y corriente eléctrica,1.395,4,Turbo,Tracción delantera,Automática secuencial,7.0,150.0,,350.0,222.0,7.6,0.0,0.0,1.6,36.0,4000.0,Vendedor profesional,2020-11-06
2409,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Madrid,51391,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
2410,AUDI TT,Coupé 2.0 TFSI quattro S-Tronic,2015,Zaragoza,86803,2015-06-01,12,Gris,C,26635,48820.0,4177.0,1832.0,1353.0,2.505,305/712,1.735,Coupe,2.0,4.0,Gasolina,1.984,4,Turbo,Tracción total permanente,Automática secuencial,6.0,169.0,,370.0,250.0,5.3,8.3,5.5,6.4,149.0,5500.0,Vendedor profesional,2020-11-05
2411,AUDI Q3,2.0TDI Ambition,2013,Zaragoza,89472,2013-09-01,12,Gris,B,17950,34712.0,4385.0,1831.0,1590.0,2.603,460/1.365,2.11,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,103.0,,0.0,202.0,9.9,6.8,4.2,5.2,137.0,6400.0,Vendedor profesional,2020-11-06
2412,AUDI A3,1.9TDIe Attraction DPF,2009,Albacete,162457,2009-09-01,12,Gris,B,7300,23500.0,4238.0,1765.0,1421.0,2.5780000000000003,350/1.080,1.84,Berlina,3.0,5.0,Diesel,1.896,4,Turbo,Tracción delantera,Manual,5.0,77.0,,250.0,194.0,11.4,5.8,3.8,4.5,119.0,5500.0,Vendedor profesional,2020-11-06
2413,AUDI Q3,2.0TDI 110kW,2016,Málaga,127999,2016-03-01,12,Azul,C,18900,33227.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.4,117.0,6400.0,Vendedor profesional,2020-09-28
2414,AUDI A3,Sportback 2.0TDI CD Adrenalin 150,2015,Castellón,115253,2015-05-01,12,Negro,C,15794,28152.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.865,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,218.0,8.7,5.0,3.6,4.1,106.0,5000.0,Vendedor profesional,2020-11-06
2416,AUDI A1,1.2 TFSI Attraction,2011,Huesca,55000,2011-12-01,12,Negro,C,8490,16920.0,3954.0,1740.0,1416.0,2.469,270/920,1.49,Berlina,3.0,4.0,Gasolina,1.197,4,Turbo,Tracción delantera,Manual,5.0,63.0,,160.0,180.0,11.7,6.2,4.4,5.1,116.0,4500.0,Vendedor profesional,2020-10-09
2417,AUDI A3,2.0TDI Attraction 150,2014,Madrid,90841,2014-06-01,12,Rojo,C,14486,26080.0,4237.0,1777.0,1421.0,2.6010000000000004,365/1.100,1.84,Berlina,3.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Manual,6.0,110.0,,320.0,216.0,8.6,4.9,3.6,4.1,106.0,5000.0,Vendedor profesional,2020-10-26
2418,AUDI A3,Sportback 2.0TDI CD Attracted 150,2016,Madrid,82796,2016-06-01,12,Blanco,C,15794,27643.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.865,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,218.0,8.7,5.0,3.6,4.1,108.0,5000.0,Vendedor profesional,2020-10-25
2419,AUDI A3,Sportback 1.6TDI CD Attraction S-T,2015,Barcelona,148000,2015-06-01,12,Rojo,C,11990,28550.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.84,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,81.0,,250.0,200.0,10.7,4.5,3.5,4.0,99.0,5000.0,Vendedor profesional,2020-11-03
2420,AUDI A6,2.0TDI 170,2009,Tarragona,95000,2009-01-01,12,-,B,9950,38340.0,4927.0,1855.0,1459.0,2.843,546/0,2.145,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,125.0,,350.0,225.0,8.9,7.5,4.7,5.7,149.0,7000.0,Vendedor profesional,2020-11-05
2421,AUDI A4,2.0TDI ultra 110kW,2017,Madrid,116708,2017-07-01,12,Azul,C,15990,36167.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.8,2.5,3.7,95.0,4000.0,Vendedor profesional,2020-11-04
2422,Turbo de geometría variable,2.0TDI,2006,Albacete,89782,2006-11-01,12,Azul,B,7600,31610.0,4586.0,1772.0,1427.0,2.642,460/833,1.98,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,103.0,,320.0,212.0,9.7,7.8,4.5,5.7,151.0,7000.0,Vendedor profesional,2020-11-06
2423,AUDI A7,Sportback 3.0TDI quattro S-Tronic 204,2014,Barcelona,60905,2014-02-01,12,Rojo,C,23738,64432.0,4969.0,1911.0,1420.0,2.9139999999999997,535/0,2.1,Coupe,5.0,4.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,7.0,150.0,,450.0,235.0,7.2,6.8,5.1,5.8,152.0,6500.0,Vendedor profesional,2020-11-06
2424,Turbo de geometría variable,2.0TDI,2006,Sevilla,89782,2006-11-01,12,Azul,B,7600,31610.0,4586.0,1772.0,1427.0,2.642,460/833,1.98,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,103.0,,320.0,212.0,9.7,7.8,4.5,5.7,151.0,7000.0,Vendedor profesional,2020-11-06
2425,AUDI A4,2.0TDI 110kW,2016,Madrid,123598,2016-01-01,12,Gris plomo,C,18990,35965.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,99.0,4000.0,Vendedor profesional,2020-11-06
2427,AUDI A1,Sportback 1.6TDI Ambition 105,2012,Córdoba,149606,2012-08-01,12,Blanco,B,11300,22790.0,3954.0,1746.0,1422.0,2.469,270/920,1.655,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,77.0,,250.0,190.0,10.7,4.4,3.4,3.8,99.0,4500.0,Vendedor profesional,2020-11-06
2430,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Málaga,60156,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
2431,AUDI A3,Sportback 1.4 TFSI Genuine Edition,2011,Córdoba,81620,2011-04-01,12,Negro,C,11590,25821.0,4292.0,1765.0,1423.0,2.5780000000000003,370/1.100,1.855,Berlina,5.0,5.0,Gasolina,1.39,4,Turbo,Tracción delantera,Manual,6.0,92.0,,200.0,203.0,9.6,7.3,4.9,5.8,134.0,5500.0,Vendedor profesional,2020-11-06
2432,AUDI A8,50 TDI quattro tiptronic,2018,Madrid,50000,2018-06-01,12,Gris-negro,C,52900,97461.0,5172.0,1945.0,1473.0,2.998,505/0,2.69,Berlina,4.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,8.0,210.0,,600.0,250.0,5.9,6.3,5.1,5.6,145.0,8200.0,Vendedor profesional,2020-10-08
2433,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Córdoba,61042,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
2434,AUDI A3,Sedán 1.6TDI CD Attracted 110,2016,Lugo,114000,2016-06-01,12,Negro,C,13950,26416.0,4456.0,1796.0,1416.0,2.637,425/0,1.825,Berlina,4.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,81.0,,250.0,198.0,10.9,4.6,3.5,3.9,104.0,5000.0,Vendedor profesional,2020-10-28
2435,AUDI A1,1.6TDI Adrenalin,2017,Madrid,139990,2017-03-01,12,Azul,C,13990,23496.0,3973.0,1746.0,1422.0,2.469,270/920,1.6,Berlina,3.0,4.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,5.0,85.0,,250.0,200.0,9.4,4.3,3.1,3.7,98.0,4500.0,Vendedor profesional,2020-11-03
2436,AUDI A4,2.0TDI Design edition 110kW,2016,Málaga,91100,2016-05-01,12,Gris,C,21999,40487.0,4726.0,1842.0,1427.0,2.82,480/965,2.03,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,221.0,8.9,4.6,3.4,3.8,106.0,4000.0,Vendedor profesional,2020-09-22
2437,AUDI Q5,35 TDI S line quattro-ultra S tronic 120kW,2019,Álava,10800,2019-06-01,24,Azul,C,45000,55199.0,4663.0,1893.0,1659.0,2.819,550/1.550,2.44,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,120.0,,400.0,211.0,9.1,6.0,5.1,5.4,146.0,7000.0,Vendedor profesional,2020-10-23
2438,AUDI Q3,2.0 TFSI Sport edition Q. S tronic,2016,Sevilla,85697,2016-04-01,12,Gris,C,23999,41815.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.14,Todo Terreno,5.0,5.0,Gasolina,1.984,4,Turbo,Todo terreno tracción total permanente,Automática secuencial,7.0,132.0,,320.0,217.0,7.6,7.8,5.7,6.7,155.0,6400.0,Vendedor profesional,2020-10-09
2439,AUDI A4,Avant 2.0TDI CD S line ed. 150 Mult.,2015,Sevilla,126574,2015-02-01,0,Marrón,C,16000,37919.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.2,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,110.0,,320.0,200.0,9.5,5.4,4.3,5.1,130.0,6300.0,Vendedor profesional,2020-10-09
2440,AUDI A4,Avant 2.0TDI Advanced edition 110kW,2017,Madrid,49000,2017-04-01,12,Gris,C,19700,40193.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,215.0,9.2,4.8,3.6,4.0,109.0,4000.0,Vendedor profesional,2020-10-06
2441,AUDI A3,Sedán 1.6TDI 81kW,2016,Alicante,79211,2016-11-01,12,Rojo,C,14999,27154.0,4458.0,1796.0,1416.0,2.637,425/0,1.815,Berlina,4.0,5.0,Diesel,1.598,4,Turbo,Tracción delantera,Manual,6.0,81.0,,250.0,203.0,10.7,4.5,3.4,3.8,101.0,5000.0,Vendedor profesional,2020-11-05
2442,AUDI TT,Coupé 1.8 TFSI,2012,Navarra,93303,2012-02-01,12,Blanco,C,16400,33990.0,4178.0,1842.0,1352.0,2.468,290/700,1.64,Coupe,2.0,4.0,Gasolina,1.798,4,Turbo,Tracción delantera,Manual,6.0,118.0,,250.0,226.0,7.2,7.0,4.3,5.3,149.0,5500.0,Vendedor profesional,2020-11-06
2443,AUDI A3,RS3 Sportback 2.5 TFSI quattro S-Tronic,2012,Alicante,112000,2012-04-01,12,T9T9 Blanco Ibis,C,29750,57740.0,4302.0,1794.0,1402.0,2.5780000000000003,302/1.011,2.135,Berlina,5.0,5.0,Gasolina,2.48,5,Turbo,Tracción total permanente,Automática secuencial,7.0,250.0,,450.0,250.0,4.6,13.1,6.8,6.8,212.0,6000.0,Vendedor profesional,2020-11-03
2444,AUDI A6,RS 6 Avant 4.0 TFSI quattro Tiptronic,2015,Málaga,99000,2015-03-01,12,Negro Metalizado,C,65900,134213.0,4979.0,1936.0,1461.0,2.915,565/0,2.51,Stationwagon,5.0,5.0,Gasolina,3.9930000000000003,8,Turbo,Tracción total permanente,Automática secuencial,8.0,412.0,,700.0,250.0,3.9,13.4,7.4,9.6,223.0,7500.0,Vendedor profesional,2020-10-26
2446,AUDI A4,Avant 2.0TDI CD S line edition 150,2016,Madrid,115465,2016-09-01,12,BLANCO,C,15990,35569.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.165,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,208.0,9.5,5.4,4.1,4.6,119.0,6300.0,Vendedor profesional,2020-11-04
2447,AUDI A3,SB 2.0TDI CD S line ed. Q. S-T 184,2016,Madrid,93000,2016-06-01,12,Negro,C,17900,39760.0,4310.0,1785.0,1425.0,2.636,380/1.220,1.985,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción total permanente,Automática secuencial,6.0,135.0,,380.0,230.0,6.9,5.5,4.4,4.8,127.0,5000.0,Vendedor profesional,2020-10-14
2448,AUDI A3,Sedán 35 TDI S line S tronic 110kW,2020,Madrid,4677,2020-01-01,24,Mitos Metalizado,C,27890,36910.0,4458.0,1796.0,1416.0,2.637,425/0,1.845,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,340.0,205.0,10.4,5.6,3.1,4.4,117.0,5000.0,Vendedor profesional,2020-11-06
2449,AUDI Q3,2.0TDI Sport edition 110kW,2017,Málaga,78000,2017-04-01,12,Blanco Curtain,C,22900,34927.0,4388.0,1831.0,1590.0,2.603,460/1.365,2.085,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,340.0,204.0,9.6,5.3,4.1,4.6,119.0,6400.0,Vendedor profesional,2020-09-25
2450,AUDI A3,Sportback 1.6TDI S Line Edition 85kW,2018,Madrid,45000,2018-09-01,12,azul cosmos,C,19450,31083.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.82,Berlina,5.0,5.0,Diesel,1.598,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,85.0,,250.0,200.0,10.7,4.7,3.7,4.2,109.0,5000.0,Vendedor profesional,2020-09-29
2451,AUDI A3,Sportback 35 TFSI 110kW,2019,Toledo,9900,2019-01-01,36,Negro Mito (metalizado),C,22000,30077.0,4313.0,1785.0,1426.0,2.637,380/1.220,1.79,Berlina,5.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Manual,6.0,110.0,,250.0,220.0,8.2,6.8,4.5,5.3,124.0,5000.0,Vendedor profesional,2020-10-08
2452,AUDI A4,2.0TDI Sport edition S tronic 140kW,2016,Madrid,46322,2016-11-01,12,Gris,C,22500,44835.0,4726.0,1842.0,1427.0,2.82,480/965,2.075,Berlina,4.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,237.0,7.7,4.8,3.7,4.1,111.0,4000.0,Vendedor profesional,2020-10-29
2453,AUDI A5,Sportback 2.0TDI Sport S tronic 140kW,2017,Burgos,80000,2017-01-01,24,Blanco,C,36300,51149.0,4733.0,1843.0,1386.0,2.824,480/0,2.115,Berlina,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,140.0,,400.0,235.0,7.9,4.9,3.8,4.2,112.0,5400.0,Vendedor profesional,2020-10-29
2454,AUDI Q5,3.0TDI quattro Ambiente S-Tronic,2014,Huesca,93000,2014-04-01,12,Negro Brillante,C,24900,60823.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,180.0,,580.0,225.0,6.5,7.1,6.0,6.4,169.0,7500.0,Vendedor profesional,2020-10-31
2455,AUDI A4,Avant 2.0TDI 110kW,2016,Castellón,128896,2016-09-01,12,Azul,C,15794,37905.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.095,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Manual,6.0,110.0,,320.0,215.0,9.2,4.8,3.6,4.0,104.0,4000.0,Vendedor profesional,2020-11-05
2456,AUDI A5,Sportback 2.0TDI Multitronic 177,2012,Madrid,107500,2012-01-01,12,Negro Metalizado,B,20500,45492.0,4712.0,1854.0,1391.0,2.81,480/0,2.07,Berlina,5.0,4.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,130.0,,380.0,225.0,7.9,5.7,4.4,4.8,127.0,6300.0,Vendedor profesional,2020-11-06
2457,AUDI A7,Sportback 3.0BiTDI quattro Tiptronic,2014,Madrid,156108,2014-03-01,12,Gris,C,27000,72293.0,4969.0,1911.0,1420.0,2.9139999999999997,535/0,2.46,Coupe,5.0,4.0,Diesel,2.967,6,Turbo,Tracción total permanente,Automática secuencial,8.0,230.0,,650.0,250.0,5.3,8.0,5.6,6.4,169.0,6500.0,Vendedor profesional,2020-11-03
2458,Turbo de geometría variable,1.8,1997,Málaga,163778,1997-07-01,0,Gris Plata,,800,24732.0,4479.0,1733.0,1415.0,2.617,0/0,1.775,Berlina,4.0,5.0,Gasolina,1.781,4,Turbo de geometría variable,Tracción delantera,Manual,5.0,92.0,,173.0,205.0,10.5,0.0,6.4,9.1,0.0,0.0,Vendedor profesional,2020-11-06
2461,AUDI A4,Avant 2.0TDI DPF Multitronic 150,2014,Málaga,299137,2014-03-01,12,Blanco,C,11990,39452.0,4699.0,1826.0,1436.0,2.8080000000000003,490/1.430,2.145,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,Automática secuencial,8.0,110.0,,320.0,200.0,9.5,5.6,4.5,4.9,129.0,6300.0,Vendedor profesional,2020-11-03
2462,AUDI A8,3.0TDI quattro Tiptronic,2012,Madrid,241729,2012-04-01,12,Negro,B,16990,81780.0,5137.0,1949.0,1460.0,2.992,510/0,2.66,Berlina,4.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,8.0,184.0,,550.0,250.0,5.5,8.0,5.8,6.6,169.0,9000.0,Vendedor profesional,2020-10-06
2463,AUDI Q5,2.0TDI CD quattro S Line Ed. S-T 190,2016,Barcelona,106952,2016-02-01,12,Blanco,C,25700,52636.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.47,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,140.0,,400.0,210.0,8.4,6.5,5.3,5.7,149.0,7500.0,Vendedor profesional,2020-11-07
2464,AUDI A6,Avant 3.0TDI quattro S-Tronic 204,2012,Valencia,124780,2012-07-01,12,Blanco,B,17950,56826.0,4926.0,1874.0,1461.0,2.912,565/0,2.42,Stationwagon,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción total permanente,Automática secuencial,7.0,150.0,,400.0,230.0,7.2,6.8,5.1,5.8,152.0,6500.0,Vendedor profesional,2020-11-06
2465,AUDI A4,35 TFSI Advanced S tronic 110kW,2019,Alicante,49589,2019-01-01,12,Negro,C,20181,40268.0,4726.0,1842.0,1427.0,2.82,480/965,1.945,Berlina,4.0,5.0,Gasolina,1.984,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,210.0,8.7,7.3,4.7,5.7,130.0,5400.0,Vendedor profesional,2020-11-05
2466,AUDI Q5,2.0TDI quattro S Line Ed. S-T 177,2012,Madrid,73200,2012-10-01,0,Marrón,B,22990,51362.0,4629.0,1898.0,1655.0,2.807,540/1.560,2.43,Todo Terreno,5.0,5.0,Diesel,1.9680000000000002,6,Turbo de geometría variable,Todo terreno tracción total permanente,Automática secuencial,7.0,130.0,,380.0,200.0,9.0,7.1,5.5,6.1,159.0,7500.0,Vendedor profesional,2020-11-05
2467,AUDI A3,Sedán 35 TFSI S line S tronic 110kW,2019,Madrid,11372,2019-12-01,24,Blanco,C,28990,35784.0,4458.0,1796.0,1416.0,2.637,425/0,1.8,Berlina,4.0,5.0,Gasolina,1.495,4,Turbo,Tracción delantera,Automática secuencial,7.0,110.0,,250.0,224.0,8.2,6.2,4.2,5.0,117.0,5000.0,Vendedor profesional,2020-11-03
2468,AUDI A4,Avant 3.0TDI Advanced ed. S tronic 160kW,2016,Málaga,159999,2016-11-01,12,Plata,C,24990,50834.0,4725.0,1842.0,1431.0,2.82,505/1.510,2.285,Stationwagon,5.0,5.0,Diesel,2.967,6,Turbo de geometría variable,Tracción delantera,Automática secuencial,7.0,160.0,,400.0,0.0,0.0,5.9,3.1,4.4,114.0,5800.0,Vendedor profesional,2020-11-03
2469,Turbo de geometría variable,Avant 2.0TDI Multitronic,2006,Madrid,160633,2006-12-01,0,Gris,B,5750,35630.0,4586.0,1772.0,1427.0,2.648,442/1.354,2.08,Stationwagon,5.0,5.0,Diesel,1.9680000000000002,4,Turbo de geometría variable,Tracción delantera,"Automática continua, secuencial",7.0,103.0,,320.0,201.0,10.2,7.7,4.7,5.8,164.0,7000.0,Vendedor profesional,2020-11-06
